,Unnamed: 0.1,Unnamed: 0,comments,Label
1518,1518,1518,hey its m e s here im a young up and coming rapper and i wanna get my music heard i know spam wont get me fame  but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself  im just getting started so i really appreciate those who take time to leave constructive criticism i already got  subscribers and  views on my first vid ive been told i have potential,1
1519,1519,1519,love you﻿,0
1520,1520,1520,lil m   check hi out  does live the way you lie and many more   check it out  and subscribe,1
1521,1521,1521,hello to everyone  please check out my video  watch v bwywphic it takes just  minutes  hope i dont ask too much  if you cant help me just like amp share the video please  so more people will see it  thumbs up  it would mean so much to me  maybe will make my dream come true  thanks to everyone  god bless you all,1
1522,1522,1522,watch v aimbwbfqbzg watch and subscrible,1
1523,1523,1523,i  love you eminem﻿,0
1524,1524,1524,love the you lie the good﻿,0
1525,1525,1525,still listening in ﻿,0
1526,1526,1526,hey its m e s here im a young up and coming rapper and i wanna get my music heard i know spam wont get me fame  but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself  im just getting started so i really appreciate those who take time to leave constructive criticism i already got  subscribers and  views on my first vid ive been told i have potential,1
1527,1527,1527,eminem rocks ﻿,0
1528,1528,1528,check out my youtube videos for funny and cool rap,1
1529,1529,1529,hay my is honesty wright i am year old  i love your song thank you for makeing this song i love this song so much sometime harts can get breaken  people kill  they self or go cazzy i  love you so much thanks 😱👏keep on go  make  sure you doing your   dream is comeing rule  good luck﻿,0
1530,1530,1530,awesome﻿,0
1531,1531,1531,i lovet﻿,0
1532,1532,1532,subscribe and like my video please,1
1533,1533,1533,subscribed   btw you have a good style keep it up brother,1
1534,1534,1534,i know you may not want to read this but please do  im  cypher an  year old rapper i have skill people said  my stuff isnt as good as my new stuff but its good please check out my current songs comment and like thank you for reading rap is my life,1
1535,1535,1535,charlie from lost ﻿,0
1536,1536,1536,eminem the best  ﻿,0
1537,1537,1537,usually guys i would vote people like this down but actually check out his channel  it reminds me of a smaller version of  mile  give this guy a chance since everyone has to start somewhere,1
1538,1538,1538,﻿,0
1539,1539,1539,hello friends  i am a young  year old rapper trying to make something out of nothing please can you take a second of your life and check out my videos and help me reach my dreams  god bless you,1
1540,1540,1540,beautiful song ﻿,0
1541,1541,1541,check out my channel boys and girls,1
1542,1542,1542,hey guys i know its annoying getting spammed sorry bout that but please take a moment to check out my channel  im a rapper with decent skills  i want to share my music with more people so take a listen   thumbs up so more can see this,1
1543,1543,1543,best rap ever﻿,0
1544,1544,1544,i lover this song,0
1545,1545,1545,hey guys i know you wanna skip over this but please take a chance and check out my music im a young up and coming rapper with a big dream and i appreciate constructive critisism  so please have a look thank you for your time,1
1546,1546,1546,love your songs br  supper cool br  ﻿,0
1547,1547,1547,i like the music but is anyone listening to the lyrics ﻿,0
1548,1548,1548,maybe no one will probably read this  but just in case you do can you put a quotthumbs up quotso others can see  i just started rapping seriously type in lunden  video  just a simple button  can help my dreams come true  people will ignore this but if you dont can you listen and subscribe thank you all god bless,1
1549,1549,1549,d﻿,0
1550,1550,1550,check out my channel for some lyricism,1
1551,1551,1551,me and my big sister like you﻿,0
1552,1552,1552,not bad﻿,0
1553,1553,1553,i love eminem  lt﻿,0
1554,1554,1554,she looks like megan fox  xd ﻿,0
1555,1555,1555,hey go to my channel check out my dongs thanks youtubers,1
1556,1556,1556,is that megan fox ﻿,0
1557,1557,1557,you can not hate eminem and nirvana trust me﻿,0
1558,1558,1558,like eminen﻿,0
1559,1559,1559,check out my playlist,1
1560,1560,1560,media is evil  please see and share  w w w  the farrell report  net  top ex uk police intelligence analyst turned whistleblower tony farrell exposes a horrific monstrous coverup perpetrated by criminals operating crimes from inside mainstream entertainment and media law firms  beware protect your children  these devils brutally target innocent people  these are the real criminals linked to londons  attacks    must see and make viral  also see uk column video on st january,1
1561,1561,1561,subscribe to my channel who can,1
1562,1562,1562,simply rap god﻿,0
1563,1563,1563,is that megan fox x d ﻿,0
1564,1564,1564,i love this song﻿,0
1565,1565,1565,check out my new em cover video trailer,1
1566,1566,1566,really good song   br  you know love song song ﻿,0
1567,1567,1567,eminem is the greatest artist to ever touch the mic ﻿,0
1568,1568,1568,i love rihanna 😍😍😍😍[♧from thailand♧]﻿,0
1569,1569,1569,some classsic  ﻿,0
1570,1570,1570,sorry for the spam yall i know it’s annoying  but if you can spare a min please check out the new track on my channel im a upcoming uk rapper please come check out my songs u might like em  if not no worries i’m sorry for wastin your time  even thumbs up to get more noticed will really help  peace yall,1
1571,1571,1571,this song is like an oreo  the black part is good but the white part is better﻿,0
1572,1572,1572,that guy charley of lost tv show﻿,0
1573,1573,1573,subscribe to my channel  watch v nxkihkds,1
1574,1574,1574,hi im  year rapper support me guy and check out my channel and check out my song you might like it also follow me in twitter  mcashim for follow back,1
1575,1575,1575,hello brazil 😻✌💓😻👏﻿,0
1576,1576,1576,eminem the best ever ﻿,0
1577,1577,1577,hey guys look im aware im spamming and it pisses people off but please take a moment to check out my music   im a young rapper and i love to do it and i just wanna share my music with more people  just click my picture and then see if you like my stuff,1
1578,1578,1578,do you know how sean kingston got famous why dont you look it up kid before your so hard on yourself   if you hit me up with a message in my inbox and subscribe i will check out your channel sounds fair to me,1
1579,1579,1579,best  song  ever 🙌﻿,0
1580,1580,1580,check out eminem latest track survival if u didnt,1
1581,1581,1581,subscribe to my channel x please  spare,1
1582,1582,1582,check out my videos guy    hope you guys had a good laugh  d,1
1583,1583,1583,yrs ago i had a health scare but thankfully i’m okay  i realized i wasn’t living life to the fullest   now i’m on a mission to do everything i’ve always wanted to do  if you found out you were going to die tomorrow would you be happy with what you’ve accomplished or would you regret not doing certain things  sorry for spamming i’m just trying to motivate people to do the things they’ve always wanted to  if you’re bored come see what i’ve done so far  almost  subscribers and i just started,1
1584,1584,1584,rihanna looks so beautiful with red hair  ﻿,0
1585,1585,1585,views awesome  ﻿,0
1586,1586,1586,nice song﻿,0
1587,1587,1587,i love song ﻿,0
1588,1588,1588,i love song ﻿,0
1589,1589,1589,lets make it first female to reach one billion  share it and replay it  ﻿,0
1590,1590,1590,shakira is best for worldcup﻿,0
1591,1591,1591,the best world cup song ever ﻿,0
1592,1592,1592,i love﻿,0
1593,1593,1593,see some more song open google and type shakira guruofmovie﻿,1
1594,1594,1594,awesome ﻿,0
1595,1595,1595,i like shakira ﻿,0
1596,1596,1596,shakira  waka waka  br  love this song ﻿,0
1597,1597,1597,why so many disliked 😯﻿,0
1598,1598,1598,i dont think this song will ever get old ﻿,0
1599,1599,1599,love song﻿,0
1600,1600,1600,wery good﻿,0
1601,1601,1601,every time i hear this song  i think about iniestas goal against the netherlands ﻿,0
1602,1602,1602,whose watching this in   if so hi﻿,0
1603,1603,1603,i love this song so much lt br  keep em coming ﻿,0
1604,1604,1604,i love this song thumsb up to you﻿,0
1605,1605,1605,waka best one﻿,0
1606,1606,1606,years later i still love this song  br   axy﻿,0
1607,1607,1607,like﻿,0
1608,1608,1608,check out this playlist on youtube ﻿,1
1609,1609,1609,her voice sounds weird and plus shes cute for a blonde﻿,0
1610,1610,1610,why there are so many dislikes  this song is so  awesome  it sounds like we must stop be racists  if i could  i would like it   times ﻿,0
1611,1611,1611,nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk﻿,0
1612,1612,1612,still watching in  ﻿,0
1613,1613,1613,shakira is my favourite singer  wooooo﻿,0
1614,1614,1614,i remember this song,0
1615,1615,1615,like﻿,0
1616,1616,1616,whose who are watching this in    like ﻿,0
1617,1617,1617,support the fight for your th amendment right to privacy in your home   stop the nsa spying on americans with the un patriot act renewal  rand paul has spent   hours on the senate floor in a protest and filibuster fighting for our  constitution that this nation is founded on  join the fight at rand paul dot com  spread the word  we have someone that cares about our nation   email your senators  congress men and women  tell them to support rand  tell the news to support rand too senator rand paul was up until  a href  http www youtube comwatch v prpeedmmmqampt ms    a  am this passed saturday morning fighting for our constitution buy postponing the vote until this week  our constitution matters join rand in the fight to protect  a href  http it ht  it ht a  to privacy in your home and business  senator rand paul was up until  a href  http www youtube comwatch v prpeedmmmqampt ms    a  am this passed saturday  morning fighting for our constitution buy postponing the vote until this week  our constitution matters to all of us  help rand protect it by joining the fright for it ﻿,1
1618,1618,1618,best song in world﻿,0
1619,1619,1619,beautiful,0
1620,1620,1620,good song  ﻿,0
1621,1621,1621,shes such an awesome entertainer  and pretty too  lt shakira ﻿,0
1622,1622,1622,check out this video on youtube ﻿,1
1623,1623,1623,love this song﻿,0
1624,1624,1624,love this song  my soccer team made a cd for our couch with this song on it ﻿,0
1625,1625,1625,fave song﻿,0
1626,1626,1626,watching in ﻿,0
1627,1627,1627,i felt old when i realized that this song was  years old ﻿,0
1628,1628,1628,love shakira ﻿,0
1629,1629,1629,one of the best song of all the time﻿,0
1630,1630,1630,i really am madly in love with this woman ﻿,0
1631,1631,1631,i totally love this song  absolutely fantastic  i love ya shakira ﻿,0
1632,1632,1632,im still watching in ﻿,0
1633,1633,1633,the song is sad﻿,0
1634,1634,1634,goood﻿,0
1635,1635,1635,the best fifa world cup song for sure ﻿,0
1636,1636,1636,nice vídeo shakira good﻿,0
1637,1637,1637,coby this usl and past   br  a href  http adf ly  http adf ly a  hmvtx br  delete space after y﻿,1
1638,1638,1638,see this br  a href  http adf ly  http adf ly a  hmvtx﻿,1
1639,1639,1639,waka waka﻿,0
1640,1640,1640,she is beautiful but it is not american ﻿,0
1641,1641,1641,thumbs up if your watching in ﻿,1
1642,1642,1642,ilovethissong﻿,0
1643,1643,1643,subscribe me please  ill promise ill sub back﻿,1
1644,1644,1644,lamest world cup song ever  this time for africa  you mean in africa  it wasnt a live aid event or something  she made it seem like a charity case for them instead of a proud moment  where was ricky martin when you needed him  smh﻿,0
1645,1645,1645,my friend sam loves this song😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊﻿,0
1646,1646,1646,check out this video on youtube ﻿,1
1647,1647,1647,i love you﻿,0
1648,1648,1648,to help shakira become the first female to hit billiom views  ive decided to watch this video at least one a day  everyday  shakifans we r so close just hit the replay button  ﻿,0
1649,1649,1649,ilove shakira ﻿,0
1650,1650,1650,it was  cool   the best   song ever  ﻿,0
1651,1651,1651,omg listen to this its soo good   d﻿,0
1652,1652,1652,my uncle said he will stop smoking if this comment gets  likes  please like this comment  thanks ﻿,1
1653,1653,1653,nice song﻿,0
1654,1654,1654,waka waka﻿,0
1655,1655,1655,super music﻿,0
1656,1656,1656,how could k people dislike this song or video﻿,0
1657,1657,1657,love it 💜﻿,0
1658,1658,1658,i swear shakira keeps getting more and more gorgeous  she definitely looks more gorgeous with her hair this way than super curly ﻿,0
1659,1659,1659,youtube comments be like br  this is so  years ago  ﻿,0
1660,1660,1660,it pisses me off a bit that blank space has more views  mio  than this  meh ﻿,0
1661,1661,1661,your the best♣﻿,0
1662,1662,1662,i love you  p﻿,0
1663,1663,1663,i love  shakira   🎵🎶🎼🎸﻿,0
1664,1664,1664,this song is special  because is a song for africa  and i am an african ﻿,0
1665,1665,1665,lt this song so much shakira your a really good artist ﻿,0
1666,1666,1666,i love shakira br  ﻿,0
1667,1667,1667,definitley the song for  when im not listening to gypsy shakira rocks br  span class  proflinkwrapper  span class  proflinkprefix  + span a class  proflink  href  https plus google com  oid   shakiravevo a span ﻿,1
1668,1668,1668,i remember that torunament like it was today ﻿,0
1669,1669,1669,thank you  please give your email  ﻿,1
1670,1670,1670,beautiful﻿,0
1671,1671,1671,like﻿,0
1672,1672,1672,shakira you are so beautiful  you are lovely  lively  we love you ﻿,0
1673,1673,1673,great ﻿,0
1674,1674,1674,best world cup song﻿,0
1675,1675,1675,fuck it was the best ever  nummber of patrik kluivert his son share  ﻿,1
1676,1676,1676,this song is so beauty,0
1677,1677,1677,i heard this when i was only  years old and i still love it﻿,0
1678,1678,1678,nice song﻿,0
1679,1679,1679,waka waka    ﻿,0
1680,1680,1680,oh my god go to  billion of replay i love shakira﻿,0
1681,1681,1681,i love her﻿,0
1682,1682,1682,i love this song ampi love shakiralt♡♡♡♡♡♡♡♡♡♡♡《☆☆☆﻿,0
1683,1683,1683,yea stil the best wk song ever br  thumbs up of you think the same br  ﻿,1
1684,1684,1684,i liked br  ﻿,0
1685,1685,1685,i like this song ﻿,0
1686,1686,1686,i like it  ﻿,0
1687,1687,1687,waka waka  ﻿,0
1688,1688,1688,amazing song﻿,0
1689,1689,1689,cool song ﻿,0
1690,1690,1690,i love u  shakira﻿,0
1691,1691,1691,waka waka ﻿,0
1692,1692,1692,this song sucks﻿,0
1693,1693,1693,lol i love this song﻿,0
1694,1694,1694,shakira﻿,0
1695,1695,1695,subscribe my channel  i recording fifa  goals watch now  d﻿,1
1696,1696,1696,wow  years br  ﻿,0
1697,1697,1697,subscribe to me and i wil subscribe to you back﻿,1
1698,1698,1698,you best singer﻿,0
1699,1699,1699,years soon ﻿,0
1700,1700,1700,like﻿,0
1701,1701,1701,wanderfol is love or miusic﻿,0
1702,1702,1702,waka waka﻿,0
1703,1703,1703,best song ever x﻿,0
1704,1704,1704,very pleasant to hear  haha  good ﻿,0
1705,1705,1705,love ﻿,0
1706,1706,1706,wow,0
1707,1707,1707,waka waka eh eh﻿,0
1708,1708,1708,cutie girl and beautiful song,0
1709,1709,1709,love you shkira﻿,0
1710,1710,1710,i believe that soccer promotes terrorism  bad choice  shakira ﻿,0
1711,1711,1711,i loved this song when i was in my teenage years ﻿,0
1712,1712,1712,lip synch is terrible﻿,0
1713,1713,1713,shakira is different   she is so happy all the time and she is spending for africa   br  she can dance   sing and she speaks  languages﻿,0
1714,1714,1714,gusttavo lima você não me conhece  br  check out﻿,1
1715,1715,1715,best world cup offical song﻿,0
1716,1716,1716,years ago damn ﻿,0
1717,1717,1717,very nice,0
1718,1718,1718,help shakiras waka waka be the first song by a female artist to reach  billion views  br  dark horse is ahead by roughly  million more views  and roar has only  million more views  br  a href  https www youtube comwatch v prpeedmmmq  https www youtube comwatch v prpeedmmmq a ﻿,1
1719,1719,1719,like me﻿,0
1720,1720,1720,shakira song waka waka﻿,0
1721,1721,1721,so underrated better br  than  katy perry   but in not saying katy is bad but she has no meaning to her songs  shakira has br  meaningful songs these are the songs which bring memories and vibes  i will miss it     br     ﻿,0
1722,1722,1722,i love this song and expect the world cup  ﻿,0
1723,1723,1723,good times  ﻿,0
1724,1724,1724,it makes me happy instantly  and makes me forgot everything bad happening ﻿,0
1725,1725,1725,love this song so much  one of my faves  xxx﻿,0
1726,1726,1726,hi  nice song shakira  sorry for bad brazilian ﻿,0
1727,1727,1727,best song  go shaki  d﻿,0
1728,1728,1728,this is shit and sooooo autotuned﻿,0
1729,1729,1729,i stil lisening this  ﻿,0
1730,1730,1730,sexy shakira﻿,0
1731,1731,1731,i love you shakiria ﻿,0
1732,1732,1732,me and my aunt love this song ﻿,0
1733,1733,1733,i subscribed it br  ﻿,1
1734,1734,1734,check out this playlist on youtube br  ﻿,1
1735,1735,1735,top three shakira songs my choice   br  br   waka waka its time for africa  br  br   cant remember to forget you  br  br   empire br  br  like this comment if u like shakira ﻿,1
1736,1736,1736,check out this video on youtube ﻿,1
1737,1737,1737,check out this playlist on youtube central ﻿,1
1738,1738,1738,if you could take time amp spare a min to read this  then thank you   br  br  im a rapper  if were gonna be honest theres thousands maybe even millions br  br  of those in the world but not too many with ambition  dedication amp passion  br  br  i dont have money for huge youtube advertisements or incredible music videos br  br  so all im left with is comments to expose my music  br  br  if you could take a moment and give me a chance ill make you a believer br  br  i would love  nothing more than a loyal following on youtube  for anyone who  br  br  reads this could you press the quotthumbs upquot  others will see it  br  br  doing so will help me push closer to my dream   thank you﻿,1
1739,1739,1739,please visit my channel﻿,1
1740,1740,1740,pleas subscribe my channel gamezzmta﻿,1
1741,1741,1741,pleas subscribe my channel﻿,1
1742,1742,1742,pleas subscribe gamezz mta my channel br  ﻿,1
1743,1743,1743,cool song check out my animal trafficking petition  br  a href  http www thepetitionsite comstopanimaltrafficking cid headerclick  http www thepetitionsite comstopanimaltrafficking cid headerclick a ﻿,1
1744,1744,1744,check out this video on youtube  ﻿,1
1745,1745,1745,subscribe and win a cap br         ☆☆☆☆☆﻿,1
1746,1746,1746,check out this playlist on youtube ﻿,1
1747,1747,1747,hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing ﻿,1
1748,1748,1748,if you want to win money at hopme click here  a href  https www paidverts comrefsihaam  https www paidverts comrefsihaam a  its work ﻿,1
1749,1749,1749,i am from brazil please subscribe my channel love you all﻿,1
1750,1750,1750,could spanish people understand this  br  br  any ways i how you doing subscribe to me i brake things br  br  _﻿,1
1751,1751,1751,pleassssssssssssssss subscribeeeeeeeeee my channnnnnelll plzz﻿,1
1752,1752,1752,check out this video on youtube ﻿,1
1753,1753,1753,new way to make money easily and spending  minutes daily gt  a href  https www paidverts comrefmarius  https www paidverts comrefmarius a ﻿,1
1754,1754,1754,there are beautiful songs please subscribe﻿,1
1755,1755,1755,can this channel get + subscribers  you can make that happen  d﻿,1
1756,1756,1756,i really love watching football and also i’ve started off making income with out financial risk from acquiring bonus deals  it’s this weird technique where you wager on something with one bookmakers and bet against it on betfair  you secure the bonus as income   a chap named jim vanstone is finding the wagers free on his own website vanstone secrets google it  i’ve made about  quid thus far  and it is costfree  i guess the bookies pay him to obtain new consumers  yet this actually works,1
1757,1757,1757,and how many subscribers compared to her over a million,1
1758,1758,1758,i absolutely adore watching football plus i’ve started earning income with out risk from claiming bonus deals  it’s a weird technique where you put money on something with one bookmakers and put money against it on betfair  you acquire the bonus as income   a lad named jim vanstone is selecting the wagers free on his website vanstone secrets google it  i have generated about  quid so far  and it’s free  i assume the bookmakers pay him to get new men and women  but it succeeds,1
1759,1759,1759,hahahahah   d like vines    subscribe to me for daily vines,1
1760,1760,1760,hi there  have you heard about dribbleproshot  just do a search on google  on their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time  it turned nick into a much better football or soccer player his team mates were definitily amazed  i hope it will help you also,1
1761,1761,1761,hey  have you tried quotdribbleproshotquot yet  just do a search on google  on their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time  it transformed fausto into a substantially better footballsoccer player to the amazement of his team mates  hopefully it works for you too,1
1762,1762,1762,still amazing this song  i did a french kpop parody  please come on my channel to watch it  share  suscribe  comment thanks,1
1763,1763,1763,subscribe to my feed,1
1764,1764,1764,d subscribe to me for daily vines,1
1765,1765,1765,hey guys whats up  i found this app that lets you get free gift card vouchers like psn cards xbox live cards and even amazon gift cards  for free  all you have to do is  simply just download the app from the app store  it is called juno wallet  all you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like  cents  also  if you type in the code im  you will also start off with   free,1
1766,1766,1766,you guys should check out this extraordinary website called firepa com     you can make money online and start working from home today as i am    i am making over  + per month at firepa com     visit firepa com and check it out    lake     duzafizz   singlewave   spourmo   burder   colorful   claster   incandescent   ambitious   winooze   absorbing   macabre   crestboot   boxium   womanly   tan   ybuwyn   forgetful   pepelexa   zealous,1
1767,1767,1767,waka waka d   check out my new halloween video,1
1768,1768,1768,we are  year old boys we are trying to enter in the music industry maybe we are just a dreamers but we are not the  only one  please give us one chance to prove ourself to you  we know these things are annoying as hell we are sorry  about that  but we do anything to get music heard  please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called  i wanna play a game please take a look on our channel thankss,1
1769,1769,1769,plz i wilsubscribe me frndzzl subscribe u back,1
1770,1770,1770,you guys should check out this extraordinary website called moneygq com     you can make money online and start working from home today as i am    i am making over  + per month at moneygq com     visit moneygq com and check it out   why does the fragile swim enlist the person  how does the ice audit the frequent son  the fantastic chance describes the rate,1
1771,1771,1771,subscribe me and i requite,1
1772,1772,1772,stop wasting up your time and  get paid to mess around on facebook and twitter   get paid upto   to   an hour  only at netjobs com  work from the comfort of your home  we are currently hiring people from all over the world   for a wide range of social media jobs on sites such as facebook twitter and youtube   you dont need any prior skills or experience and you can begin work immediately   you can easily make   to  + monthly income…only at netjobs com,1
1773,1773,1773,i love this  this is one of my fave songs now and i just subscribed,1
1774,1774,1774,you guys should check out this extraordinary website called zonepa com     you can make money online and start working from home today as i am    i am making over  + per month at zonepa com     visit zonepa com and check it out   why does the statement conciliate the acidic stretch  the earth recognizes the money  when does the numberless number transport the trade,1
1775,1775,1775,how to make a lot of money fast,1
1776,1776,1776,visit quot ww estiloproduction com quot best website to make money,1
1777,1777,1777,message     gta v     fifa     ps     galaxy s mini    ipad       visit the site hh nl,1
1778,1778,1778,stop wasting up your time and  get paid to mess around on facebook and twitter   get paid upto   to   an hour  only at netjobs com  work from the comfort of your home  we are currently hiring people from all over the world   for a wide range of social media jobs on sites such as facebook twitter and youtube   you dont need any prior skills or experience and you can begin work immediately   you can easily make   to  + monthly income…only at netjobs com,1
1779,1779,1779,being paid to respond to fast paid surveys from home has enabled me to give up working and make more than  bucks monthly   to read more go to this web site bit ly\bsefqe,1
1780,1780,1780,hello guys i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto   to   an hour only at netjobs com work from the comfort of your home  they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you dont need any prior skills or experience and you can begin work immediately  you can easily make   to  + monthly income…only at netjobs com,1
1781,1781,1781,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over  + per month at zonepa com   visit zonepa com and check it out  the meat discusss the successful memory  how does the peaceful unit arbitrate the guide  the addition designs the worried loss,1
1782,1782,1782,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over  + per month at zonepa com   visit zonepa com and check it out  how does the mother approve the axiomatic insurance  the fear appoints the roll  when does the space prepare the historical shame,1
1783,1783,1783,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over  + per month at zonepa com   visit zonepa com and check it out  the plausible summer submits the behavior  when does the grass check the peaceful seat  the country strategizes the edge,1
1784,1784,1784,check out my channel,1
1785,1785,1785,subscribe  my,1
1786,1786,1786,hello guys i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto   to   an hour only at netjobs com work from the comfort of your home  they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you dont need any prior skills or experience and you can begin work immediately  you can easily make   to  + monthly income…only at netjobs com,1
1787,1787,1787,please visit this website  oldchat tk,1
1788,1788,1788,please visit this website  oldchat tk,1
1789,1789,1789,hello everyone my names anderson and im a singer  not expecting to buy subscribers with words but to gain them with my voice  i might not be the best but my voice is different in a good way  and ill work harder than anyone out there to get better  cuz quotyeahquot i have a dream  a huge one  who doesnt  so please take  minutes of your time to check out my covers  give me a chance you wont regret it if you feel like subscribing thatd be awesome and itd mean the world to me thank you so much,1
1790,1790,1790,check out daneja good girl,1
1791,1791,1791,hello guys i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto   to   an hour only at netjobs com work from the comfort of your home  they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you dont need any prior skills or experience and you can begin work immediately  you can easily make   to  + monthly income…only at netjobs com,1
1792,1792,1792,subscribe to my youtube channel    suscribite a mi canal de youtube whatuknow,1
1793,1793,1793,check out my bass cover of hips dont lie by shakira,1
1794,1794,1794,subscribe to my channel    lt,1
1795,1795,1795,the britishs called that soccer but you know the true word is football and the us foot is called rugby  that works like that in euw  germany netherland france portugal belgium spain     just because the britishs dont agree to be like us because they are unique  thats the reason why they also refused to have euro €  as money,1
1796,1796,1796,subscribe now  love the song  love football,1
1797,1797,1797,so beutiful,0
1798,1798,1798,so beutiful,0
1799,1799,1799,shes so pretty,0
1800,1800,1800,i like,0
1801,1801,1801,she is perfect,0
1802,1802,1802,gangnam style,1
1803,1803,1803,your a fucking bitch,0
1804,1804,1804,this song is racist,0
1805,1805,1805,where are shakifans,0
1806,1806,1806,like,0
1807,1807,1807,i want new song,0
1808,1808,1808,shakira is perfect,0
1809,1809,1809,shakira,0
1810,1810,1810,i remember this  d,0
1811,1811,1811,waka waka,0
1812,1812,1812,this makes me miss the world cup,0
1813,1813,1813,best song eva,0
1814,1814,1814,i love it,0
1815,1815,1815,believe that jesus christ is your savior for all your sins  if you truly believe in jesus christ to be your savior for all your sins then you will go to heaven  if you believe in jesus christ then you are saved and you are in salvation and you have gained god’s righteousness  it matters not how much you have sinned in the past  in the present and especially in the future  believe that jesus christ is your savior and you will go to heaven forever and that is the whole truth  spread the truth,1
1816,1816,1816,perhaps you have seen the newest miley cyrus secret video     shes sucking an old mans cock    if you wish to see her   check out the celebrity website beneath     mileysecretvideo co uk,1
1817,1817,1817,haha   miley cyrus has done it once again  today someone leeched a porno video with her on a celeb site   i believe the website link is   mileycelebnews co uk in case you want to view it,1
1818,1818,1818,i really cant comprehend miley cyrus   she actually is a high profile and she tapes herself banging today a video was leeched with her sucking and fucking the video has been posted at the celebrity website under    mileycelebnews co uk,1
1819,1819,1819,her voice is so wow,0
1820,1820,1820,shakira,0
1822,1822,1822,wow,0
1823,1823,1823,i love you,0
1824,1824,1824,i like and love so much people all friends  i love shakira,0
1826,1826,1826,shakira i love you,0
1827,1827,1827,beautiful,0
1828,1828,1828,shakira is very beautiful,0
1829,1829,1829,she is good,0
1830,1830,1830,god she is so hot,0
1831,1831,1831,she is perfect  lt,0
1832,1832,1832,wow,0
1833,1833,1833,shakira voice sound spanish but that is what make the music sound amazing i love it,0
1834,1834,1834,check out daneja good girl,1
1835,1835,1835,check out my covers please,1
1836,1836,1836,hey music fans i really appreciate any of you who will take the time to read this  and check my music out  im just a  year old boy dreaming of being a successful musician in the music world  i do lots of covers  and piano covers  but i dont have money to advertise  a simple thumbs up to my comment  a comment on my videos or a subscription would be a step forward  it will only be a few seconds of your life that you wont regret  thank u to all the people who just give me a chance,1
1837,1837,1837,echa un vistazo a la remezcla   check out the remix   miley cyrus  wrecking ball the house of edm remix   miley cyrus  wrecking ball vincent t  remix    click  enlace  suscríbase    click  link  subscribe,1
1838,1838,1838,hey check out our new musicvideo lifes a celebration peace,1
1839,1839,1839,hi  check out and share our songs,1
1840,1840,1840,subscribe amp like watch v tugnl,1
1841,1841,1841,watch v dtqcftrfac justien bieber car   likeampsubscribe,1
1842,1842,1842,check out our bands page on youtube killtheclockhd  check out some of our original songs including quotyour disguisequot,1
1843,1843,1843,hi  check out our awesome covers  and say what you think,1
1844,1844,1844,i hope everyone is in good spirits im a hard working student whos also a passionate singer i look foward to the day when i can make my own music to share but for now ive just been doing covers  check out my channel  ive done covers of miley cyrus  imagine dragons  lana del rey  drake  macklemore  pink and countless others   subscribe only if you want to  my goal isnt to become famous but to  inspire fyi this isnt spamming  everyone has a right to freedom of speech  thanks,1
1845,1845,1845,please visit our web  wellcomemd blogfa com,1
1846,1846,1846,please check out my video called quotwe love mind master itquot thanks,1
1847,1847,1847,she is perfect,0
1848,1848,1848,ｈｔｔｐ ｗｗｗ ｅｂａｙ ｃｏｍｕｓｒｓｈｏｅｃｏｌｌｅｃｔｏｒ,1
1849,1849,1849,beautiful song beautiful girl it works,0
1850,1850,1850,shakira,0
1851,1851,1851,omg love this,0
1852,1852,1852,ouf ouf ouffffffffffffffffff,0
1853,1853,1853,awesome,0
1854,1854,1854,cool,0
1855,1855,1855,this song will never get old,0
1856,1856,1856,i always have goose bumps at that part,0
1857,1857,1857,love it,0
1858,1858,1858,i love this song,0
1859,1859,1859,i want to see shakira  not football,0
1860,1860,1860,good,0
